year,origin,destination,embassy_level,focus
2014,CPV,ETH,4,1
2014,CPV,FRA,6,1
2014,CPV,ITA,6,1
2014,CPV,LUX,4,1
2014,CPV,PRT,6,1
2014,CPV,SEN,6,1
2014,CPV,USA,4,1
2014,CRI,ARG,6,1
2014,CRI,AUT,6,1
2014,CRI,BEL,6,1
2014,CRI,BLZ,6,1
2014,CRI,BRA,6,1
2014,CRI,CAN,6,1
2014,CRI,CHE,6,1
2014,CRI,CHL,6,1
2014,CRI,CHN,6,1
2014,CRI,COL,6,1
2014,CRI,CUB,6,1
2014,CRI,DEU,6,1
2014,CRI,DOM,6,1
2014,CRI,ECU,6,1
2014,CRI,ESP,6,1
2014,CRI,FRA,6,1
2014,CRI,GBR,6,1
2014,CRI,GTM,4,1
2014,CRI,HND,6,1
2014,CRI,IND,6,1
2014,CRI,ISR,6,1
2014,CRI,ITA,6,1
2014,CRI,JAM,4,1
2014,CRI,JPN,6,1
2014,CRI,KOR,6,1
2014,CRI,MEX,6,1
2014,CRI,NIC,6,1
2014,CRI,NLD,6,1
2014,CRI,NOR,6,1
2014,CRI,PAN,6,1
2014,CRI,PER,6,1
2014,CRI,PRY,6,1
2014,CRI,RUS,6,1
2014,CRI,SGP,6,1
2014,CRI,SLV,6,1
2014,CRI,TTO,6,1
2014,CRI,URY,6,1
2014,CRI,USA,6,1
2014,CRI,VAT,6,1
2014,CRI,VEN,6,1
2014,CUB,AGO,6,1
2014,CUB,ARG,6,1
2014,CUB,ATG,6,1
2014,CUB,AUS,6,1
2014,CUB,AUT,6,1
2014,CUB,AZE,6,1
2014,CUB,BEL,6,1
2014,CUB,BEN,4,1
2014,CUB,BFA,6,1
2014,CUB,BGR,6,1
2014,CUB,BHS,6,1
2014,CUB,BLR,6,1
2014,CUB,BLZ,6,1
2014,CUB,BOL,6,1
2014,CUB,BRA,6,1
2014,CUB,BRB,6,1
2014,CUB,BWA,6,1
2014,CUB,CAN,6,1
2014,CUB,CHE,6,1
2014,CUB,CHL,6,1
2014,CUB,CHN,6,1
2014,CUB,COD,6,1
2014,CUB,COG,6,1
2014,CUB,COL,6,1
2014,CUB,CPV,6,1
2014,CUB,CRI,6,1
2014,CUB,CYP,6,1
2014,CUB,CZE,4,1
2014,CUB,DEU,6,1
2014,CUB,DMA,6,1
2014,CUB,DNK,6,1
2014,CUB,DOM,6,1
2014,CUB,DZA,6,1
2014,CUB,ECU,6,1
2014,CUB,EGY,6,1
2014,CUB,ESP,6,1
2014,CUB,ETH,6,1
2014,CUB,FIN,6,1
2014,CUB,FRA,6,1
2014,CUB,GBR,6,1
2014,CUB,GHA,6,1
2014,CUB,GIN,6,1
2014,CUB,GMB,6,1
2014,CUB,GNB,6,1
2014,CUB,GNQ,6,1
2014,CUB,GRC,6,1
2014,CUB,GRD,6,1
2014,CUB,GTM,6,1
2014,CUB,GUY,6,1
2014,CUB,HND,4,1
2014,CUB,HTI,6,1
2014,CUB,HUN,6,1
2014,CUB,IDN,6,1
2014,CUB,IND,6,1
2014,CUB,IRL,6,1
2014,CUB,IRN,6,1
2014,CUB,ITA,6,1
2014,CUB,JAM,6,1
2014,CUB,JPN,6,1
2014,CUB,KAZ,6,1
2014,CUB,KEN,6,1
2014,CUB,KHM,6,1
2014,CUB,KNA,6,1
2014,CUB,LAO,6,1
2014,CUB,LBN,6,1
2014,CUB,LCA,6,1
2014,CUB,LKA,4,1
2014,CUB,MEX,6,1
2014,CUB,MLI,6,1
2014,CUB,MNG,4,1
2014,CUB,MOZ,6,1
2014,CUB,MYS,6,1
2014,CUB,NAM,6,1
2014,CUB,NER,6,1
2014,CUB,NGA,6,1
2014,CUB,NIC,6,1
2014,CUB,NLD,6,1
2014,CUB,NOR,6,1
2014,CUB,NZL,6,1
2014,CUB,PAK,6,1
2014,CUB,PAN,6,1
2014,CUB,PER,6,1
2014,CUB,PHL,4,1
2014,CUB,POL,6,1
2014,CUB,PRK,6,1
2014,CUB,PRT,6,1
2014,CUB,PRY,6,1
2014,CUB,QAT,6,1
2014,CUB,ROU,6,1
2014,CUB,RUS,6,1
2014,CUB,SEN,6,1
2014,CUB,SLV,6,1
2014,CUB,SRB,6,1
2014,CUB,SUR,6,1
2014,CUB,SVK,6,1
2014,CUB,SWE,6,1
2014,CUB,SYC,6,1
2014,CUB,SYR,6,1
2014,CUB,THA,6,1
2014,CUB,TTO,6,1
2014,CUB,TUN,6,1
2014,CUB,TUR,6,1
2014,CUB,TZA,6,1
2014,CUB,UGA,6,1
2014,CUB,UKR,6,1
2014,CUB,URY,6,1
2014,CUB,VAT,6,1
2014,CUB,VCT,6,1
2014,CUB,VEN,6,1
2014,CUB,VNM,6,1
2014,CUB,YEM,6,1
2014,CUB,ZAF,6,1
2014,CUB,ZMB,6,1
2014,CUB,ZWE,6,1
2014,CYP,ARE,6,1
2014,CYP,AUS,6,1
2014,CYP,AUT,6,1
2014,CYP,BEL,6,1
2014,CYP,BGR,6,1
2014,CYP,BRA,6,1
2014,CYP,CHN,6,1
2014,CYP,CUB,6,1
2014,CYP,DEU,6,1
2014,CYP,DNK,4,1
2014,CYP,EGY,6,1
2014,CYP,ESP,6,1
2014,CYP,FIN,6,1
2014,CYP,FRA,6,1
2014,CYP,GBR,6,1
2014,CYP,GRC,6,1
2014,CYP,HUN,6,1
2014,CYP,IDN,6,1
2014,CYP,IND,6,1
2014,CYP,IRL,6,1
2014,CYP,IRN,6,1
2014,CYP,ISR,6,1
2014,CYP,ITA,6,1
2014,CYP,JOR,6,1
2014,CYP,KEN,6,1
2014,CYP,LBN,6,1
2014,CYP,LBY,6,1
2014,CYP,MEX,6,1
2014,CYP,NLD,6,1
2014,CYP,OMN,6,1
2014,CYP,POL,6,1
2014,CYP,PRT,6,1
2014,CYP,QAT,6,1
2014,CYP,ROU,6,1
2014,CYP,RUS,6,1
2014,CYP,SRB,6,1
2014,CYP,SVK,6,1
2014,CYP,SWE,6,1
2014,CYP,SYR,6,1
2014,CYP,TUR,6,1
2014,CYP,USA,6,1
2014,CYP,VAT,6,1
2014,CYP,ZAF,6,1
2014,CZE,AFG,6,1
2014,CZE,ALB,6,1
2014,CZE,ARE,6,1
2014,CZE,ARG,6,1
2014,CZE,AUS,4,1
2014,CZE,AUT,6,1
2014,CZE,AZE,6,1
2014,CZE,BEL,6,1
2014,CZE,BGR,6,1
2014,CZE,BIH,6,1
2014,CZE,BLR,6,1
2014,CZE,BRA,6,1
2014,CZE,CAN,4,1
2014,CZE,CHE,4,1
2014,CZE,CHL,6,1
2014,CZE,CHN,6,1
2014,CZE,CUB,4,1
2014,CZE,CYP,4,1
2014,CZE,DEU,6,1
2014,CZE,DNK,6,1
2014,CZE,DZA,6,1
2014,CZE,EGY,6,1
2014,CZE,ESP,6,1
2014,CZE,EST,6,1
2014,CZE,ETH,6,1
2014,CZE,FIN,6,1
2014,CZE,FRA,6,1
2014,CZE,GBR,6,1
2014,CZE,GEO,6,1
2014,CZE,GHA,6,1
2014,CZE,GRC,6,1
2014,CZE,HRV,6,1
2014,CZE,HUN,6,1
2014,CZE,IDN,6,1
2014,CZE,IND,6,1
2014,CZE,IRL,6,1
2014,CZE,IRN,4,1
2014,CZE,IRQ,6,1
2014,CZE,ISR,6,1
2014,CZE,ITA,6,1
2014,CZE,JOR,6,1
2014,CZE,JPN,6,1
2014,CZE,KAZ,4,1
2014,CZE,KOR,6,1
2014,CZE,KWT,6,1
2014,CZE,LBN,6,1
2014,CZE,LBY,4,1
2014,CZE,LTU,6,1
2014,CZE,LVA,6,1
2014,CZE,MAR,6,1
2014,CZE,MDA,6,1
2014,CZE,MEX,4,1
2014,CZE,MKD,6,1
2014,CZE,MNG,6,1
2014,CZE,MYS,6,1
2014,CZE,NGA,6,1
2014,CZE,NLD,6,1
2014,CZE,NOR,6,1
2014,CZE,PAK,6,1
2014,CZE,PER,6,1
2014,CZE,PHL,6,1
2014,CZE,POL,6,1
2014,CZE,PRK,6,1
2014,CZE,PRT,6,1
2014,CZE,ROU,6,1
2014,CZE,RUS,6,1
2014,CZE,SRB,6,1
2014,CZE,SVK,6,1
2014,CZE,SVN,6,1
2014,CZE,SWE,6,1
2014,CZE,SYR,6,1
2014,CZE,THA,6,1
2014,CZE,TUN,6,1
2014,CZE,TUR,6,1
2014,CZE,UKR,6,1
2014,CZE,USA,6,1
2014,CZE,UZB,6,1
2014,CZE,VAT,6,1
2014,CZE,VNM,6,1
2014,CZE,XKX,4,1
2014,CZE,ZAF,6,1
2014,CZE,ZWE,4,1
2014,DEU,AFG,6,1
2014,DEU,AGO,6,1
2014,DEU,ALB,6,1
2014,DEU,ARE,6,1
2014,DEU,ARG,6,1
2014,DEU,ARM,6,1
2014,DEU,AUS,6,1
2014,DEU,AUT,6,1
2014,DEU,AZE,6,1
2014,DEU,BDI,6,1
2014,DEU,BEL,6,1
2014,DEU,BEN,6,1
2014,DEU,BFA,6,1
2014,DEU,BGD,6,1
2014,DEU,BGR,6,1
2014,DEU,BHR,6,1
2014,DEU,BIH,6,1
2014,DEU,BLR,6,1
2014,DEU,BOL,6,1
2014,DEU,BRA,6,1
2014,DEU,BRN,6,1
2014,DEU,BWA,6,1
2014,DEU,CAN,6,1
2014,DEU,CHE,6,1
2014,DEU,CHL,6,1
2014,DEU,CHN,6,1
2014,DEU,CIV,6,1
2014,DEU,CMR,6,1
2014,DEU,COD,6,1
2014,DEU,COL,6,1
2014,DEU,CRI,6,1
2014,DEU,CUB,6,1
2014,DEU,CYP,6,1
2014,DEU,CZE,6,1
2014,DEU,DNK,6,1
2014,DEU,DOM,6,1
2014,DEU,DZA,6,1
2014,DEU,ECU,6,1
2014,DEU,EGY,6,1
2014,DEU,ERI,6,1
2014,DEU,ESP,6,1
2014,DEU,EST,6,1
2014,DEU,ETH,6,1
2014,DEU,FIN,6,1
2014,DEU,FRA,6,1
2014,DEU,GAB,6,1
2014,DEU,GBR,4,1
2014,DEU,GEO,6,1
2014,DEU,GHA,6,1
2014,DEU,GIN,6,1
2014,DEU,GNQ,6,1
2014,DEU,GRC,6,1
2014,DEU,GTM,6,1
2014,DEU,HND,6,1
2014,DEU,HRV,6,1
2014,DEU,HTI,6,1
2014,DEU,HUN,6,1
2014,DEU,IDN,6,1
2014,DEU,IND,6,1
2014,DEU,IRL,6,1
2014,DEU,IRN,6,1
2014,DEU,IRQ,6,1
2014,DEU,ISL,6,1
2014,DEU,ISR,6,1
2014,DEU,ITA,6,1
2014,DEU,JAM,6,1
2014,DEU,JOR,6,1
2014,DEU,JPN,6,1
2014,DEU,KAZ,6,1
2014,DEU,KEN,6,1
2014,DEU,KGZ,6,1
2014,DEU,KHM,6,1
2014,DEU,KOR,6,1
2014,DEU,KWT,6,1
2014,DEU,LAO,6,1
2014,DEU,LBN,6,1
2014,DEU,LBR,6,1
2014,DEU,LBY,6,1
2014,DEU,LKA,6,1
2014,DEU,LTU,6,1
2014,DEU,LUX,6,1
2014,DEU,LVA,6,1
2014,DEU,MAR,6,1
2014,DEU,MDA,6,1
2014,DEU,MDG,6,1
2014,DEU,MEX,6,1
2014,DEU,MKD,6,1
2014,DEU,MLI,6,1
2014,DEU,MLT,6,1
2014,DEU,MMR,6,1
2014,DEU,MNE,6,1
2014,DEU,MNG,6,1
2014,DEU,MOZ,6,1
2014,DEU,MRT,6,1
2014,DEU,MWI,6,1
2014,DEU,MYS,6,1
2014,DEU,NAM,6,1
2014,DEU,NER,6,1
2014,DEU,NGA,6,1
2014,DEU,NIC,6,1
2014,DEU,NLD,6,1
2014,DEU,NOR,6,1
2014,DEU,NPL,6,1
2014,DEU,NZL,6,1
2014,DEU,OMN,6,1
2014,DEU,PAK,6,1
2014,DEU,PAN,6,1
2014,DEU,PER,6,1
2014,DEU,PHL,6,1
2014,DEU,POL,6,1
2014,DEU,PRK,6,1
2014,DEU,PRT,6,1
2014,DEU,PRY,6,1
2014,DEU,QAT,6,1
2014,DEU,ROU,6,1
2014,DEU,RUS,6,1
2014,DEU,RWA,6,1
2014,DEU,SAU,6,1
2014,DEU,SDN,6,1
2014,DEU,SEN,6,1
2014,DEU,SGP,6,1
2014,DEU,SLE,6,1
2014,DEU,SLV,6,1
2014,DEU,SRB,6,1
2014,DEU,SSD,6,1
2014,DEU,SVK,6,1
2014,DEU,SVN,6,1
2014,DEU,SWE,6,1
2014,DEU,TGO,6,1
2014,DEU,THA,6,1
2014,DEU,TJK,6,1
2014,DEU,TKM,6,1
2014,DEU,TTO,6,1
2014,DEU,TUN,6,1
2014,DEU,TUR,6,1
2014,DEU,TZA,6,1
2014,DEU,UGA,6,1
2014,DEU,UKR,6,1
2014,DEU,URY,6,1
2014,DEU,USA,6,1
2014,DEU,UZB,6,1
2014,DEU,VAT,6,1
2014,DEU,VEN,6,1
2014,DEU,VNM,6,1
2014,DEU,XKX,6,1
2014,DEU,YEM,6,1
2014,DEU,ZAF,6,1
2014,DEU,ZMB,6,1
2014,DEU,ZWE,6,1
2014,DJI,BEL,6,1
2014,DJI,CHN,6,1
2014,DJI,EGY,6,1
2014,DJI,ERI,6,3
2014,DJI,ETH,6,1
2014,DJI,FRA,6,1
2014,DJI,IND,6,1
2014,DJI,JPN,6,1
2014,DJI,KEN,6,1
2014,DJI,KWT,6,1
2014,DJI,QAT,6,1
2014,DJI,SAU,6,1
2014,DJI,SOM,6,1
2014,DJI,TUR,6,1
2014,DJI,USA,6,1
2014,DJI,YEM,6,1
2014,DMA,BEL,6,2
2014,DMA,CAN,6,2
2014,DMA,CHN,6,1
2014,DMA,CUB,6,1
2014,DMA,GBR,6,1
2014,DMA,USA,6,1
2014,DNK,AFG,6,1
2014,DNK,ALB,6,1
2014,DNK,ARE,6,1
2014,DNK,ARG,4,1
2014,DNK,AUS,6,1
2014,DNK,AUT,6,1
2014,DNK,BEL,6,1
2014,DNK,BEN,6,1
2014,DNK,BFA,6,1
2014,DNK,BGD,6,1
2014,DNK,BGR,6,1
2014,DNK,BOL,6,1
2014,DNK,BRA,6,1
2014,DNK,CAN,6,1
2014,DNK,CHE,6,1
2014,DNK,CHL,6,1
2014,DNK,CHN,6,1
2014,DNK,CYP,6,1
2014,DNK,CZE,6,1
2014,DNK,DEU,6,1
2014,DNK,EGY,6,1
2014,DNK,ESP,6,1
2014,DNK,EST,6,1
2014,DNK,ETH,6,1
2014,DNK,FIN,6,1
2014,DNK,FRA,6,1
2014,DNK,GBR,6,1
2014,DNK,GHA,6,1
2014,DNK,GRC,6,1
2014,DNK,HRV,6,1
2014,DNK,HUN,6,1
2014,DNK,IDN,6,1
2014,DNK,IND,6,1
2014,DNK,IRL,6,1
2014,DNK,IRN,6,1
2014,DNK,ISL,6,1
2014,DNK,ISR,6,1
2014,DNK,ITA,6,1
2014,DNK,JPN,6,1
2014,DNK,KEN,6,1
2014,DNK,KOR,6,1
2014,DNK,LBN,6,1
2014,DNK,LTU,6,1
2014,DNK,LUX,6,1
2014,DNK,LVA,6,1
2014,DNK,MAR,6,1
2014,DNK,MEX,6,1
2014,DNK,MLI,6,1
2014,DNK,MMR,4,1
2014,DNK,MOZ,6,1
2014,DNK,MYS,6,1
2014,DNK,NLD,6,1
2014,DNK,NOR,6,1
2014,DNK,NPL,6,1
2014,DNK,PAK,6,1
2014,DNK,POL,6,1
2014,DNK,PRT,6,1
2014,DNK,ROU,6,1
2014,DNK,RUS,6,1
2014,DNK,SAU,6,1
2014,DNK,SGP,6,1
2014,DNK,SRB,6,1
2014,DNK,SVK,6,1
2014,DNK,SVN,6,1
2014,DNK,SWE,6,1
2014,DNK,SYR,6,1
2014,DNK,THA,6,1
2014,DNK,TUR,6,1
2014,DNK,TZA,6,1
2014,DNK,UGA,6,1
2014,DNK,UKR,6,1
2014,DNK,USA,6,1
2014,DNK,VNM,6,1
2014,DNK,ZAF,6,1
2014,DNK,ZMB,4,1
2014,DOM,ARG,6,1
2014,DOM,AUT,6,1
2014,DOM,BEL,6,1
2014,DOM,BRA,6,1
2014,DOM,CAN,6,1
2014,DOM,CHE,6,1
2014,DOM,CHL,6,1
2014,DOM,COL,6,1
2014,DOM,CRI,6,1
2014,DOM,CUB,6,1
2014,DOM,DEU,6,1
2014,DOM,ECU,6,1
2014,DOM,ESP,6,1
2014,DOM,FRA,6,1
2014,DOM,GBR,6,1
2014,DOM,GTM,6,1
2014,DOM,HND,6,1
2014,DOM,HTI,6,1
2014,DOM,IND,6,1
2014,DOM,ISR,6,1
2014,DOM,ITA,6,1
2014,DOM,JAM,6,1
2014,DOM,JPN,6,1
2014,DOM,KOR,6,1
2014,DOM,MAR,6,1
2014,DOM,MEX,6,1
2014,DOM,NIC,6,1
2014,DOM,NLD,6,1
2014,DOM,PAN,6,1
2014,DOM,PER,6,1
2014,DOM,PRT,6,1
2014,DOM,PRY,6,1
2014,DOM,QAT,6,1
2014,DOM,RUS,6,1
2014,DOM,SLV,6,1
2014,DOM,SWE,6,1
2014,DOM,TTO,6,1
2014,DOM,TWN,6,1
2014,DOM,URY,6,1
2014,DOM,USA,6,1
2014,DOM,VAT,6,1
2014,DOM,VEN,6,1
2014,DOM,ZAF,6,1
2014,DZA,AGO,6,1
2014,DZA,ARE,6,1
2014,DZA,ARG,6,1
2014,DZA,AUS,6,1
2014,DZA,AUT,6,1
2014,DZA,BEL,6,1
2014,DZA,BFA,6,1
2014,DZA,BGR,6,1
2014,DZA,BHR,6,1
2014,DZA,BRA,6,1
2014,DZA,CAN,6,1
2014,DZA,CHE,6,1
2014,DZA,CHL,6,1
2014,DZA,CHN,6,1
2014,DZA,CIV,6,1
2014,DZA,CMR,6,1
2014,DZA,COD,6,1
2014,DZA,COG,6,1
2014,DZA,COL,6,1
2014,DZA,CUB,6,1
2014,DZA,CZE,6,1
2014,DZA,DEU,6,1
2014,DZA,DNK,6,1
2014,DZA,EGY,6,1
2014,DZA,ESP,6,1
2014,DZA,ETH,6,1
2014,DZA,FRA,6,1
2014,DZA,GAB,6,1
2014,DZA,GBR,6,1
2014,DZA,GHA,6,1
2014,DZA,GIN,6,1
2014,DZA,GRC,6,1
2014,DZA,HRV,6,1
2014,DZA,HUN,6,1
2014,DZA,IDN,6,1
2014,DZA,IND,6,1
2014,DZA,IRN,6,1
2014,DZA,IRQ,6,1
2014,DZA,ITA,6,1
2014,DZA,JOR,6,1
2014,DZA,JPN,6,1
2014,DZA,KEN,6,1
2014,DZA,KOR,6,1
2014,DZA,KWT,6,1
2014,DZA,LBN,6,1
2014,DZA,LBR,4,1
2014,DZA,LBY,6,1
2014,DZA,MAR,6,1
2014,DZA,MEX,4,1
2014,DZA,MLI,6,1
2014,DZA,MOZ,6,1
2014,DZA,MRT,6,1
2014,DZA,MYS,6,1
2014,DZA,NAM,6,1
2014,DZA,NER,6,1
2014,DZA,NGA,6,1
2014,DZA,NLD,6,1
2014,DZA,NOR,6,1
2014,DZA,OMN,6,1
2014,DZA,PAK,6,1
2014,DZA,PER,6,1
2014,DZA,POL,6,1
2014,DZA,PRT,6,1
2014,DZA,QAT,6,1
2014,DZA,ROU,4,1
2014,DZA,RUS,6,1
2014,DZA,SAU,6,1
2014,DZA,SDN,6,1
2014,DZA,SEN,6,1
2014,DZA,SRB,6,1
2014,DZA,SWE,6,1
2014,DZA,SYR,6,1
2014,DZA,TCD,6,1
2014,DZA,TUN,6,1
2014,DZA,TUR,6,1
2014,DZA,TZA,6,1
2014,DZA,UGA,6,1
2014,DZA,UKR,6,1
2014,DZA,USA,6,1
2014,DZA,UZB,6,1
2014,DZA,VEN,6,1
2014,DZA,VNM,6,1
2014,DZA,YEM,6,1
2014,DZA,ZAF,6,1
2014,DZA,ZWE,6,1
2014,ECU,ARG,6,1
2014,ECU,AUS,6,1
2014,ECU,AUT,6,1
2014,ECU,BEL,6,1
2014,ECU,BOL,6,1
2014,ECU,BRA,6,1
2014,ECU,CAN,6,1
2014,ECU,CHE,6,1
2014,ECU,CHL,6,1
2014,ECU,CHN,6,1
2014,ECU,COL,6,1
2014,ECU,CRI,6,1
2014,ECU,CUB,6,1
2014,ECU,DEU,6,1
2014,ECU,DOM,6,1
2014,ECU,EGY,6,1
2014,ECU,ESP,6,1
2014,ECU,FRA,6,1
2014,ECU,GBR,6,1
2014,ECU,GTM,6,1
2014,ECU,HND,4,1
2014,ECU,HUN,6,1
2014,ECU,IDN,6,1
2014,ECU,IND,6,1
2014,ECU,ISR,6,1
2014,ECU,ITA,6,1
2014,ECU,JPN,6,1
2014,ECU,KOR,6,1
2014,ECU,MEX,6,1
2014,ECU,MYS,6,1
2014,ECU,NIC,6,1
2014,ECU,NLD,6,1
2014,ECU,PAN,6,1
2014,ECU,PER,6,1
2014,ECU,POL,6,1
2014,ECU,PRY,6,1
2014,ECU,RUS,6,1
2014,ECU,SLV,6,1
2014,ECU,SWE,6,1
2014,ECU,TUR,6,1
2014,ECU,URY,6,1
2014,ECU,USA,6,1
2014,ECU,VAT,6,1
2014,ECU,VEN,6,1
2014,ECU,ZAF,6,1
2014,EGY,AFG,6,1
2014,EGY,AGO,6,1
2014,EGY,ALB,6,1
2014,EGY,ARE,6,1
2014,EGY,ARG,6,1
2014,EGY,ARM,6,1
2014,EGY,AUS,6,1
2014,EGY,AUT,6,1
2014,EGY,AZE,6,1
2014,EGY,BDI,6,1
2014,EGY,BEL,6,1
2014,EGY,BEN,6,1
2014,EGY,BFA,6,1
2014,EGY,BGD,6,1
2014,EGY,BGR,6,1
2014,EGY,BHR,6,1
2014,EGY,BIH,6,1
2014,EGY,BOL,6,1
2014,EGY,BRA,6,1
2014,EGY,CAF,6,1
2014,EGY,CAN,6,1
2014,EGY,CHE,6,1
2014,EGY,CHL,6,1
2014,EGY,CHN,6,1
2014,EGY,CIV,6,1
2014,EGY,CMR,6,1
2014,EGY,COD,6,1
2014,EGY,COG,6,1
2014,EGY,COL,6,1
2014,EGY,CUB,6,1
2014,EGY,CYP,6,1
2014,EGY,CZE,6,1
2014,EGY,DEU,6,1
2014,EGY,DJI,6,1
2014,EGY,DNK,6,1
2014,EGY,DZA,6,1
2014,EGY,ECU,6,1
2014,EGY,ERI,6,1
2014,EGY,ESP,6,1
2014,EGY,ETH,6,1
2014,EGY,FIN,6,1
2014,EGY,FRA,6,1
2014,EGY,GAB,6,1
2014,EGY,GBR,6,1
2014,EGY,GHA,6,1
2014,EGY,GIN,6,1
2014,EGY,GRC,6,1
2014,EGY,GTM,6,1
2014,EGY,HRV,6,1
2014,EGY,HUN,6,1
2014,EGY,IDN,6,1
2014,EGY,IND,6,1
2014,EGY,IRL,6,1
2014,EGY,IRQ,6,1
2014,EGY,ISR,6,1
2014,EGY,ITA,6,1
2014,EGY,JOR,6,1
2014,EGY,JPN,6,1
2014,EGY,KAZ,6,1
2014,EGY,KEN,6,1
2014,EGY,KOR,6,1
2014,EGY,KWT,6,1
2014,EGY,LBN,6,1
2014,EGY,LBR,6,1
2014,EGY,LBY,6,1
2014,EGY,LKA,6,1
2014,EGY,MAR,6,1
2014,EGY,MDG,6,1
2014,EGY,MEX,6,1
2014,EGY,MLI,6,1
2014,EGY,MLT,6,1
2014,EGY,MMR,6,1
2014,EGY,MOZ,6,1
2014,EGY,MRT,6,1
2014,EGY,MUS,4,1
2014,EGY,MWI,6,1
2014,EGY,MYS,6,1
2014,EGY,NAM,6,1
2014,EGY,NER,6,1
2014,EGY,NGA,6,1
2014,EGY,NLD,6,1
2014,EGY,NOR,6,1
2014,EGY,NPL,6,1
2014,EGY,OMN,6,1
2014,EGY,PAK,6,1
2014,EGY,PAN,6,1
2014,EGY,PER,6,1
2014,EGY,PHL,6,1
2014,EGY,POL,6,1
2014,EGY,PRK,6,1
2014,EGY,PRT,6,1
2014,EGY,QAT,6,1
2014,EGY,ROU,6,1
2014,EGY,RUS,6,1
2014,EGY,RWA,6,1
2014,EGY,SAU,6,1
2014,EGY,SDN,6,1
2014,EGY,SEN,6,1
2014,EGY,SGP,6,1
2014,EGY,SLE,6,1
2014,EGY,SOM,6,1
2014,EGY,SRB,6,1
2014,EGY,SSD,6,1
2014,EGY,SVK,6,1
2014,EGY,SVN,6,1
2014,EGY,SWE,6,1
2014,EGY,SYR,4,1
2014,EGY,TCD,6,1
2014,EGY,TGO,6,1
2014,EGY,THA,6,1
2014,EGY,TUN,6,1
2014,EGY,TUR,4,1
2014,EGY,TZA,6,1
2014,EGY,UGA,6,1
2014,EGY,UKR,6,1
2014,EGY,URY,6,1
2014,EGY,USA,6,1
2014,EGY,UZB,6,1
2014,EGY,VAT,6,1
2014,EGY,VEN,6,1
2014,EGY,VNM,6,1
2014,EGY,YEM,6,1
2014,EGY,ZAF,6,1
2014,EGY,ZMB,6,1
2014,EGY,ZWE,6,1
2014,ERI,ARE,4,1
2014,ERI,BEL,6,1
2014,ERI,CAN,6,1
2014,ERI,CHE,4,1
2014,ERI,CHN,6,1
2014,ERI,DEU,6,1
2014,ERI,DJI,6,3
2014,ERI,EGY,6,1
2014,ERI,FRA,6,1
2014,ERI,GBR,6,1
2014,ERI,IND,6,1
2014,ERI,ISR,6,1
2014,ERI,ITA,6,1
2014,ERI,JPN,6,1
2014,ERI,KEN,6,1
2014,ERI,KWT,6,1
2014,ERI,LBY,6,1
2014,ERI,NGA,6,1
2014,ERI,NLD,6,1
2014,ERI,PAK,6,1
2014,ERI,QAT,6,1
2014,ERI,RUS,6,1
2014,ERI,SAU,6,1
2014,ERI,SDN,6,1
2014,ERI,SSD,6,1
2014,ERI,SWE,4,1
2014,ERI,SYR,4,1
2014,ERI,USA,4,1
2014,ERI,YEM,6,1
2014,ERI,ZAF,6,1
2014,ESP,AFG,6,1
2014,ESP,AGO,6,1
2014,ESP,ALB,6,1
2014,ESP,AND,6,1
2014,ESP,ARE,6,1
2014,ESP,ARG,6,1
2014,ESP,AUS,6,1
2014,ESP,AUT,6,1
2014,ESP,BEL,6,1
2014,ESP,BGR,6,1
2014,ESP,BIH,6,1
2014,ESP,BOL,6,1
2014,ESP,BRA,6,1
2014,ESP,CAN,6,1
2014,ESP,CHE,6,1
2014,ESP,CHL,6,1
2014,ESP,CHN,6,1
2014,ESP,CIV,6,1
2014,ESP,CMR,6,1
2014,ESP,COD,6,1
2014,ESP,COL,6,1
2014,ESP,CPV,6,1
2014,ESP,CRI,6,1
2014,ESP,CUB,6,1
2014,ESP,CYP,6,1
2014,ESP,CZE,6,1
2014,ESP,DEU,6,1
2014,ESP,DNK,6,1
2014,ESP,DOM,6,1
2014,ESP,DZA,6,1
2014,ESP,ECU,6,1
2014,ESP,EGY,6,1
2014,ESP,EST,6,1
2014,ESP,ETH,6,1
2014,ESP,FIN,6,1
2014,ESP,FRA,6,1
2014,ESP,GAB,6,1
2014,ESP,GBR,6,1
2014,ESP,GHA,6,1
2014,ESP,GIN,6,1
2014,ESP,GNB,6,1
2014,ESP,GNQ,6,1
2014,ESP,GRC,6,1
2014,ESP,GTM,6,1
2014,ESP,HND,6,1
2014,ESP,HRV,6,1
2014,ESP,HTI,6,1
2014,ESP,HUN,6,1
2014,ESP,IDN,6,1
2014,ESP,IND,6,1
2014,ESP,IRL,6,1
2014,ESP,IRN,6,1
2014,ESP,IRQ,6,1
2014,ESP,ISR,6,1
2014,ESP,ITA,6,1
2014,ESP,JAM,6,1
2014,ESP,JOR,6,1
2014,ESP,JPN,6,1
2014,ESP,KAZ,6,1
2014,ESP,KEN,6,1
2014,ESP,KOR,6,1
2014,ESP,KWT,6,1
2014,ESP,LBN,6,1
2014,ESP,LBY,6,1
2014,ESP,LTU,6,1
2014,ESP,LUX,6,1
2014,ESP,LVA,6,1
2014,ESP,MAR,6,1
2014,ESP,MEX,6,1
2014,ESP,MKD,6,1
2014,ESP,MLI,6,1
2014,ESP,MLT,6,1
2014,ESP,MOZ,6,1
2014,ESP,MRT,6,1
2014,ESP,MYS,6,1
